date,ward,rainfall_mm
2023-03-13,Ganapathy,1.6
2023-03-13,Kalapatti,2.0
2023-03-13,Kovaipudur,4.4
2023-03-13,Selvapuram,6.7
2023-03-13,Kurichi,1.2
2023-03-13,Vadavalli,2.3
2023-03-14,Gandhipuram,3.1
2023-03-14,RS Puram,1.2
2023-03-14,Saibaba Colony,12.7
2023-03-14,Peelamedu,6.3
2023-03-14,Singanallur,1.1
2023-03-14,Saravanampatti,2.1
2023-03-14,Race Course,0.8
2023-03-14,Ukkadam,2.2
2023-03-14,Town Hall,3.4
2023-03-14,Kuniyamuthur,0.3
2023-03-14,Sundarapuram,6.1
2023-03-14,Podanur,2.7
2023-03-14,Thudiyalur,13.7
2023-03-14,Vadakovai,0.1
2023-03-14,Ganapathy,5.3
2023-03-14,Kalapatti,4.7
2023-03-14,Kovaipudur,0.4
2023-03-14,Selvapuram,1.2
2023-03-14,Kurichi,6.5
2023-03-14,Vadavalli,2.2
2023-03-15,Gandhipuram,1.5
2023-03-15,RS Puram,7.1
2023-03-15,Saibaba Colony,0.3
2023-03-15,Peelamedu,1.9
2023-03-15,Singanallur,3.2
2023-03-15,Saravanampatti,2.8
2023-03-15,Race Course,0.9
2023-03-15,Ukkadam,2.5
2023-03-15,Town Hall,3.7
2023-03-15,Kuniyamuthur,2.6
2023-03-15,Sundarapuram,3.5
2023-03-15,Podanur,0.9
2023-03-15,Thudiyalur,5.4
2023-03-15,Vadakovai,1.8
2023-03-15,Ganapathy,13.1
2023-03-15,Kalapatti,0.1
2023-03-15,Kovaipudur,1.4
2023-03-15,Selvapuram,0.6
2023-03-15,Kurichi,2.4
2023-03-15,Vadavalli,0.8
2023-03-16,Gandhipuram,4.0
2023-03-16,RS Puram,6.4
2023-03-16,Saibaba Colony,0.7
2023-03-16,Peelamedu,0.5
2023-03-16,Singanallur,6.2
2023-03-16,Saravanampatti,1.3
2023-03-16,Race Course,1.7
2023-03-16,Ukkadam,0.7
2023-03-16,Town Hall,1.7
2023-03-16,Kuniyamuthur,0.8
2023-03-16,Sundarapuram,3.3
2023-03-16,Podanur,2.1
2023-03-16,Thudiyalur,4.7
2023-03-16,Vadakovai,1.1
2023-03-16,Ganapathy,2.1
2023-03-16,Kalapatti,0.9
2023-03-16,Kovaipudur,8.2
2023-03-16,Selvapuram,2.2
2023-03-16,Kurichi,0.6
2023-03-16,Vadavalli,1.0
2023-03-17,Gandhipuram,0.3
2023-03-17,RS Puram,0.1
2023-03-17,Saibaba Colony,2.2
2023-03-17,Peelamedu,1.2
2023-03-17,Singanallur,10.0
2023-03-17,Saravanampatti,0.6
2023-03-17,Race Course,4.7
2023-03-17,Ukkadam,1.1
2023-03-17,Town Hall,0.8
2023-03-17,Kuniyamuthur,10.5
2023-03-17,Sundarapuram,4.9
2023-03-17,Podanur,3.0
2023-03-17,Thudiyalur,3.6
2023-03-17,Vadakovai,14.3
2023-03-17,Ganapathy,2.7
2023-03-17,Kalapatti,0.3
2023-03-17,Kovaipudur,0.2
2023-03-17,Selvapuram,3.3
2023-03-17,Kurichi,3.2
2023-03-17,Vadavalli,4.1
2023-03-18,Gandhipuram,0.3
2023-03-18,RS Puram,8.7
2023-03-18,Saibaba Colony,2.4
2023-03-18,Peelamedu,3.1
2023-03-18,Singanallur,0.1
2023-03-18,Saravanampatti,9.7
2023-03-18,Race Course,2.5
2023-03-18,Ukkadam,2.5
2023-03-18,Town Hall,8.6
2023-03-18,Kuniyamuthur,8.0
2023-03-18,Sundarapuram,0.7
2023-03-18,Podanur,8.0
2023-03-18,Thudiyalur,4.0
2023-03-18,Vadakovai,0.1
2023-03-18,Ganapathy,0.8
2023-03-18,Kalapatti,1.6
2023-03-18,Kovaipudur,2.6
2023-03-18,Selvapuram,3.6
2023-03-18,Kurichi,0.7
2023-03-18,Vadavalli,5.4
2023-03-19,Gandhipuram,5.6
2023-03-19,RS Puram,3.0
2023-03-19,Saibaba Colony,7.6
2023-03-19,Peelamedu,5.0
2023-03-19,Singanallur,0.8
2023-03-19,Saravanampatti,4.8
2023-03-19,Race Course,9.2
2023-03-19,Ukkadam,0.4
2023-03-19,Town Hall,11.5
2023-03-19,Kuniyamuthur,0.1
2023-03-19,Sundarapuram,2.2
2023-03-19,Podanur,4.5
2023-03-19,Thudiyalur,4.7
2023-03-19,Vadakovai,4.0
2023-03-19,Ganapathy,2.3
2023-03-19,Kalapatti,3.2
2023-03-19,Kovaipudur,3.6
2023-03-19,Selvapuram,2.0
2023-03-19,Kurichi,2.7
2023-03-19,Vadavalli,5.6
2023-03-20,Gandhipuram,1.1
2023-03-20,RS Puram,2.2
2023-03-20,Saibaba Colony,0.0
2023-03-20,Peelamedu,3.5
2023-03-20,Singanallur,0.7
2023-03-20,Saravanampatti,2.0
2023-03-20,Race Course,0.7
2023-03-20,Ukkadam,0.1
2023-03-20,Town Hall,2.0
2023-03-20,Kuniyamuthur,1.7
2023-03-20,Sundarapuram,1.7
2023-03-20,Podanur,0.7
2023-03-20,Thudiyalur,8.8
2023-03-20,Vadakovai,0.0
2023-03-20,Ganapathy,6.7
2023-03-20,Kalapatti,4.0
2023-03-20,Kovaipudur,0.6
2023-03-20,Selvapuram,1.9
2023-03-20,Kurichi,13.5
2023-03-20,Vadavalli,3.1
2023-03-21,Gandhipuram,0.4
2023-03-21,RS Puram,1.8
2023-03-21,Saibaba Colony,1.9
2023-03-21,Peelamedu,4.9
2023-03-21,Singanallur,7.4
2023-03-21,Saravanampatti,0.3
2023-03-21,Race Course,1.1
2023-03-21,Ukkadam,1.1
2023-03-21,Town Hall,16.6
2023-03-21,Kuniyamuthur,2.5
2023-03-21,Sundarapuram,6.4
2023-03-21,Podanur,1.7
2023-03-21,Thudiyalur,3.8
2023-03-21,Vadakovai,1.0
2023-03-21,Ganapathy,7.3
2023-03-21,Kalapatti,1.8
2023-03-21,Kovaipudur,4.9
2023-03-21,Selvapuram,0.9
2023-03-21,Kurichi,3.5
2023-03-21,Vadavalli,1.6
2023-03-22,Gandhipuram,0.1
2023-03-22,RS Puram,1.6
2023-03-22,Saibaba Colony,2.4
2023-03-22,Peelamedu,0.5
2023-03-22,Singanallur,0.6
2023-03-22,Saravanampatti,1.9
2023-03-22,Race Course,1.3
2023-03-22,Ukkadam,1.7
2023-03-22,Town Hall,1.9
2023-03-22,Kuniyamuthur,0.5
2023-03-22,Sundarapuram,0.6
2023-03-22,Podanur,5.7
2023-03-22,Thudiyalur,0.5
2023-03-22,Vadakovai,3.3
2023-03-22,Ganapathy,1.6
2023-03-22,Kalapatti,10.3
2023-03-22,Kovaipudur,0.2
2023-03-22,Selvapuram,5.3
2023-03-22,Kurichi,2.0
2023-03-22,Vadavalli,0.0
2023-03-23,Gandhipuram,0.9
2023-03-23,RS Puram,1.6
2023-03-23,Saibaba Colony,1.1
2023-03-23,Peelamedu,1.4
2023-03-23,Singanallur,7.5
2023-03-23,Saravanampatti,1.3
2023-03-23,Race Course,1.6
2023-03-23,Ukkadam,4.3
2023-03-23,Town Hall,4.7
2023-03-23,Kuniyamuthur,0.3
2023-03-23,Sundarapuram,3.7
2023-03-23,Podanur,2.0
2023-03-23,Thudiyalur,0.4
2023-03-23,Vadakovai,0.9
2023-03-23,Ganapathy,0.1
2023-03-23,Kalapatti,1.3
2023-03-23,Kovaipudur,0.9
2023-03-23,Selvapuram,1.4
2023-03-23,Kurichi,2.6
2023-03-23,Vadavalli,4.0
2023-03-24,Gandhipuram,2.8
2023-03-24,RS Puram,3.4
2023-03-24,Saibaba Colony,6.0
2023-03-24,Peelamedu,6.2
2023-03-24,Singanallur,5.9
2023-03-24,Saravanampatti,0.5
2023-03-24,Race Course,0.9
2023-03-24,Ukkadam,2.1
2023-03-24,Town Hall,1.3
2023-03-24,Kuniyamuthur,0.4
2023-03-24,Sundarapuram,1.0
2023-03-24,Podanur,11.1
2023-03-24,Thudiyalur,1.3
2023-03-24,Vadakovai,1.6
2023-03-24,Ganapathy,0.0
2023-03-24,Kalapatti,3.8
2023-03-24,Kovaipudur,1.6
2023-03-24,Selvapuram,0.3
2023-03-24,Kurichi,10.4
2023-03-24,Vadavalli,4.5
2023-03-25,Gandhipuram,3.9
2023-03-25,RS Puram,9.5
2023-03-25,Saibaba Colony,1.6
2023-03-25,Peelamedu,3.8
2023-03-25,Singanallur,0.7
2023-03-25,Saravanampatti,3.6
2023-03-25,Race Course,0.0
2023-03-25,Ukkadam,0.4
2023-03-25,Town Hall,1.7
2023-03-25,Kuniyamuthur,0.0
2023-03-25,Sundarapuram,1.9
2023-03-25,Podanur,2.2
2023-03-25,Thudiyalur,2.9
2023-03-25,Vadakovai,0.3
2023-03-25,Ganapathy,0.6
2023-03-25,Kalapatti,2.9
2023-03-25,Kovaipudur,3.2
2023-03-25,Selvapuram,0.1
2023-03-25,Kurichi,2.3
2023-03-25,Vadavalli,4.6
2023-03-26,Gandhipuram,0.2
2023-03-26,RS Puram,1.6
2023-03-26,Saibaba Colony,1.2
2023-03-26,Peelamedu,7.3
2023-03-26,Singanallur,0.6
2023-03-26,Saravanampatti,1.1
2023-03-26,Race Course,6.9
2023-03-26,Ukkadam,1.2
2023-03-26,Town Hall,2.3
2023-03-26,Kuniyamuthur,0.1
2023-03-26,Sundarapuram,12.6
2023-03-26,Podanur,5.2
2023-03-26,Thudiyalur,3.0
2023-03-26,Vadakovai,0.2
2023-03-26,Ganapathy,0.2
2023-03-26,Kalapatti,2.4
2023-03-26,Kovaipudur,1.0
2023-03-26,Selvapuram,2.9
2023-03-26,Kurichi,2.7
2023-03-26,Vadavalli,5.5
2023-03-27,Gandhipuram,1.0
2023-03-27,RS Puram,2.6
2023-03-27,Saibaba Colony,4.5
2023-03-27,Peelamedu,2.0
2023-03-27,Singanallur,5.3
2023-03-27,Saravanampatti,0.4
2023-03-27,Race Course,4.0
2023-03-27,Ukkadam,8.6
2023-03-27,Town Hall,1.2
2023-03-27,Kuniyamuthur,1.4
2023-03-27,Sundarapuram,0.3
2023-03-27,Podanur,3.1
2023-03-27,Thudiyalur,2.4
2023-03-27,Vadakovai,0.1
2023-03-27,Ganapathy,4.2
2023-03-27,Kalapatti,5.3
2023-03-27,Kovaipudur,7.1
2023-03-27,Selvapuram,2.4
2023-03-27,Kurichi,1.8
2023-03-27,Vadavalli,6.3
2023-03-28,Gandhipuram,1.5
2023-03-28,RS Puram,3.2
2023-03-28,Saibaba Colony,2.9
2023-03-28,Peelamedu,1.4
2023-03-28,Singanallur,0.3
2023-03-28,Saravanampatti,0.1
2023-03-28,Race Course,1.7
2023-03-28,Ukkadam,2.0
2023-03-28,Town Hall,5.2
2023-03-28,Kuniyamuthur,1.6
2023-03-28,Sundarapuram,1.0
2023-03-28,Podanur,1.9
2023-03-28,Thudiyalur,0.8
2023-03-28,Vadakovai,0.3
2023-03-28,Ganapathy,0.4
2023-03-28,Kalapatti,1.2
2023-03-28,Kovaipudur,0.0
2023-03-28,Selvapuram,0.7
2023-03-28,Kurichi,4.6
2023-03-28,Vadavalli,0.8
2023-03-29,Gandhipuram,0.4
2023-03-29,RS Puram,8.9
2023-03-29,Saibaba Colony,2.9
2023-03-29,Peelamedu,0.2
2023-03-29,Singanallur,0.2
2023-03-29,Saravanampatti,2.8
2023-03-29,Race Course,2.3
2023-03-29,Ukkadam,0.2
2023-03-29,Town Hall,0.8
2023-03-29,Kuniyamuthur,7.9
2023-03-29,Sundarapuram,2.5
2023-03-29,Podanur,1.7
2023-03-29,Thudiyalur,0.9
2023-03-29,Vadakovai,0.4
2023-03-29,Ganapathy,1.5
2023-03-29,Kalapatti,7.7
2023-03-29,Kovaipudur,0.1
2023-03-29,Selvapuram,14.1
2023-03-29,Kurichi,0.7
2023-03-29,Vadavalli,1.6
2023-03-30,Gandhipuram,0.1
2023-03-30,RS Puram,2.6
2023-03-30,Saibaba Colony,2.0
2023-03-30,Peelamedu,3.3
2023-03-30,Singanallur,2.3
2023-03-30,Saravanampatti,1.5
2023-03-30,Race Course,4.0
2023-03-30,Ukkadam,0.1
2023-03-30,Town Hall,2.3
2023-03-30,Kuniyamuthur,0.4
2023-03-30,Sundarapuram,1.7
2023-03-30,Podanur,4.7
2023-03-30,Thudiyalur,0.5
2023-03-30,Vadakovai,8.2
2023-03-30,Ganapathy,6.6
2023-03-30,Kalapatti,1.6
2023-03-30,Kovaipudur,0.0
2023-03-30,Selvapuram,4.7
2023-03-30,Kurichi,6.4
2023-03-30,Vadavalli,0.6
2023-03-31,Gandhipuram,7.4
2023-03-31,RS Puram,7.4
2023-03-31,Saibaba Colony,1.9
2023-03-31,Peelamedu,4.8
2023-03-31,Singanallur,1.8
2023-03-31,Saravanampatti,2.5
2023-03-31,Race Course,1.2
2023-03-31,Ukkadam,0.5
2023-03-31,Town Hall,4.1
2023-03-31,Kuniyamuthur,0.0
2023-03-31,Sundarapuram,2.6
2023-03-31,Podanur,6.0
2023-03-31,Thudiyalur,0.8
2023-03-31,Vadakovai,1.2
2023-03-31,Ganapathy,2.7
2023-03-31,Kalapatti,0.9
2023-03-31,Kovaipudur,5.6
2023-03-31,Selvapuram,1.4
2023-03-31,Kurichi,2.6
2023-03-31,Vadavalli,0.8
2023-04-01,Gandhipuram,0.1
2023-04-01,RS Puram,0.6
2023-04-01,Saibaba Colony,0.1
2023-04-01,Peelamedu,1.9
2023-04-01,Singanallur,2.7
2023-04-01,Saravanampatti,0.1
2023-04-01,Race Course,0.3
2023-04-01,Ukkadam,2.0
2023-04-01,Town Hall,4.8
2023-04-01,Kuniyamuthur,3.0
2023-04-01,Sundarapuram,0.3
2023-04-01,Podanur,6.6
2023-04-01,Thudiyalur,7.5
2023-04-01,Vadakovai,1.2
2023-04-01,Ganapathy,2.9
2023-04-01,Kalapatti,2.0
2023-04-01,Kovaipudur,8.5
2023-04-01,Selvapuram,2.1
2023-04-01,Kurichi,9.7
2023-04-01,Vadavalli,0.7
2023-04-02,Gandhipuram,1.3
2023-04-02,RS Puram,4.6
2023-04-02,Saibaba Colony,4.6
2023-04-02,Peelamedu,4.0
2023-04-02,Singanallur,5.9
2023-04-02,Saravanampatti,3.6
2023-04-02,Race Course,3.0
2023-04-02,Ukkadam,1.8
2023-04-02,Town Hall,1.9
2023-04-02,Kuniyamuthur,1.6
2023-04-02,Sundarapuram,2.9
2023-04-02,Podanur,1.6
2023-04-02,Thudiyalur,0.5
2023-04-02,Vadakovai,0.3
2023-04-02,Ganapathy,7.7
2023-04-02,Kalapatti,0.1
2023-04-02,Kovaipudur,0.3
2023-04-02,Selvapuram,1.8
2023-04-02,Kurichi,0.9
2023-04-02,Vadavalli,1.6
2023-04-03,Gandhipuram,0.4
2023-04-03,RS Puram,0.4
2023-04-03,Saibaba Colony,4.8
2023-04-03,Peelamedu,4.3
2023-04-03,Singanallur,0.3
2023-04-03,Saravanampatti,3.3
2023-04-03,Race Course,2.8
2023-04-03,Ukkadam,3.7
2023-04-03,Town Hall,1.9
2023-04-03,Kuniyamuthur,0.9
2023-04-03,Sundarapuram,3.3
2023-04-03,Podanur,1.4
2023-04-03,Thudiyalur,0.7
2023-04-03,Vadakovai,1.6
2023-04-03,Ganapathy,4.3
2023-04-03,Kalapatti,1.9
2023-04-03,Kovaipudur,1.1
2023-04-03,Selvapuram,5.3
2023-04-03,Kurichi,6.4
2023-04-03,Vadavalli,1.7
2023-04-04,Gandhipuram,1.4
2023-04-04,RS Puram,2.8
2023-04-04,Saibaba Colony,0.2
2023-04-04,Peelamedu,3.5
2023-04-04,Singanallur,4.6
2023-04-04,Saravanampatti,1.5
2023-04-04,Race Course,0.6
2023-04-04,Ukkadam,0.1
2023-04-04,Town Hall,3.0
2023-04-04,Kuniyamuthur,0.9
2023-04-04,Sundarapuram,1.9
2023-04-04,Podanur,1.5
2023-04-04,Thudiyalur,0.6
2023-04-04,Vadakovai,2.1
2023-04-04,Ganapathy,1.8
2023-04-04,Kalapatti,2.9
2023-04-04,Kovaipudur,0.9
2023-04-04,Selvapuram,0.7
2023-04-04,Kurichi,5.1
2023-04-04,Vadavalli,3.6
2023-04-05,Gandhipuram,4.4
2023-04-05,RS Puram,0.4
2023-04-05,Saibaba Colony,0.8
2023-04-05,Peelamedu,2.6
2023-04-05,Singanallur,5.8
2023-04-05,Saravanampatti,6.7
2023-04-05,Race Course,5.3
2023-04-05,Ukkadam,0.1
2023-04-05,Town Hall,5.2
2023-04-05,Kuniyamuthur,6.9
2023-04-05,Sundarapuram,0.2
2023-04-05,Podanur,1.6
2023-04-05,Thudiyalur,2.3
2023-04-05,Vadakovai,0.8
2023-04-05,Ganapathy,2.2
2023-04-05,Kalapatti,6.5
2023-04-05,Kovaipudur,6.1
2023-04-05,Selvapuram,8.4
2023-04-05,Kurichi,2.0
2023-04-05,Vadavalli,1.6
2023-04-06,Gandhipuram,3.3
2023-04-06,RS Puram,1.6
2023-04-06,Saibaba Colony,0.1
2023-04-06,Peelamedu,3.8
2023-04-06,Singanallur,1.0
2023-04-06,Saravanampatti,0.2
2023-04-06,Race Course,0.1
2023-04-06,Ukkadam,8.0
2023-04-06,Town Hall,0.9
2023-04-06,Kuniyamuthur,1.8
2023-04-06,Sundarapuram,9.0
2023-04-06,Podanur,1.9
2023-04-06,Thudiyalur,0.2
2023-04-06,Vadakovai,2.4
2023-04-06,Ganapathy,0.3
2023-04-06,Kalapatti,0.3
2023-04-06,Kovaipudur,5.7
2023-04-06,Selvapuram,1.0
2023-04-06,Kurichi,3.4
2023-04-06,Vadavalli,2.1
2023-04-07,Gandhipuram,0.8
2023-04-07,RS Puram,2.2
2023-04-07,Saibaba Colony,0.2
2023-04-07,Peelamedu,1.3
2023-04-07,Singanallur,2.2
2023-04-07,Saravanampatti,0.8
2023-04-07,Race Course,3.2
2023-04-07,Ukkadam,0.2
2023-04-07,Town Hall,2.0
2023-04-07,Kuniyamuthur,3.8
2023-04-07,Sundarapuram,1.7
2023-04-07,Podanur,6.2
2023-04-07,Thudiyalur,3.0
2023-04-07,Vadakovai,9.5
2023-04-07,Ganapathy,1.0
2023-04-07,Kalapatti,8.4
2023-04-07,Kovaipudur,2.8
2023-04-07,Selvapuram,4.1
2023-04-07,Kurichi,7.0
2023-04-07,Vadavalli,2.4
2023-04-08,Gandhipuram,5.9
2023-04-08,RS Puram,2.3
2023-04-08,Saibaba Colony,2.7
2023-04-08,Peelamedu,1.8
2023-04-08,Singanallur,0.5
2023-04-08,Saravanampatti,2.4
2023-04-08,Race Course,11.4
2023-04-08,Ukkadam,4.6
2023-04-08,Town Hall,4.1
2023-04-08,Kuniyamuthur,3.1
2023-04-08,Sundarapuram,1.3
2023-04-08,Podanur,0.6
2023-04-08,Thudiyalur,0.8
2023-04-08,Vadakovai,0.0
2023-04-08,Ganapathy,3.4
2023-04-08,Kalapatti,5.0
2023-04-08,Kovaipudur,0.9
2023-04-08,Selvapuram,0.3
2023-04-08,Kurichi,1.2
2023-04-08,Vadavalli,1.0
2023-04-09,Gandhipuram,1.8
2023-04-09,RS Puram,0.9
2023-04-09,Saibaba Colony,1.2
2023-04-09,Peelamedu,7.1
2023-04-09,Singanallur,1.2
2023-04-09,Saravanampatti,4.6
2023-04-09,Race Course,2.9
2023-04-09,Ukkadam,1.2
2023-04-09,Town Hall,5.1
2023-04-09,Kuniyamuthur,2.7
2023-04-09,Sundarapuram,0.0
2023-04-09,Podanur,0.2
2023-04-09,Thudiyalur,4.2
2023-04-09,Vadakovai,1.8
2023-04-09,Ganapathy,1.6
2023-04-09,Kalapatti,0.5
2023-04-09,Kovaipudur,0.5
2023-04-09,Selvapuram,4.8
2023-04-09,Kurichi,5.3
2023-04-09,Vadavalli,2.5
2023-04-10,Gandhipuram,1.0
2023-04-10,RS Puram,8.1
2023-04-10,Saibaba Colony,2.9
2023-04-10,Peelamedu,4.8
2023-04-10,Singanallur,0.0
2023-04-10,Saravanampatti,1.8
2023-04-10,Race Course,6.1
2023-04-10,Ukkadam,1.2
2023-04-10,Town Hall,3.9
2023-04-10,Kuniyamuthur,3.2
2023-04-10,Sundarapuram,0.5
2023-04-10,Podanur,4.5
2023-04-10,Thudiyalur,0.4
2023-04-10,Vadakovai,3.9
2023-04-10,Ganapathy,14.1
2023-04-10,Kalapatti,9.5
2023-04-10,Kovaipudur,4.8
2023-04-10,Selvapuram,2.3
2023-04-10,Kurichi,3.4
2023-04-10,Vadavalli,3.9
2023-04-11,Gandhipuram,0.0
2023-04-11,RS Puram,0.3
2023-04-11,Saibaba Colony,2.7
2023-04-11,Peelamedu,0.0
2023-04-11,Singanallur,7.2
2023-04-11,Saravanampatti,2.0
2023-04-11,Race Course,0.9
2023-04-11,Ukkadam,1.5
2023-04-11,Town Hall,5.7
2023-04-11,Kuniyamuthur,7.9
2023-04-11,Sundarapuram,0.4
2023-04-11,Podanur,4.5
2023-04-11,Thudiyalur,2.6
2023-04-11,Vadakovai,2.6
2023-04-11,Ganapathy,4.5
2023-04-11,Kalapatti,0.8
2023-04-11,Kovaipudur,2.3
2023-04-11,Selvapuram,1.2
2023-04-11,Kurichi,0.3
2023-04-11,Vadavalli,0.3
2023-04-12,Gandhipuram,0.4
2023-04-12,RS Puram,2.9
2023-04-12,Saibaba Colony,0.3
2023-04-12,Peelamedu,2.5
2023-04-12,Singanallur,2.7
2023-04-12,Saravanampatti,7.0
2023-04-12,Race Course,3.0
2023-04-12,Ukkadam,12.7
2023-04-12,Town Hall,0.1
2023-04-12,Kuniyamuthur,3.7
2023-04-12,Sundarapuram,0.1
2023-04-12,Podanur,3.9
2023-04-12,Thudiyalur,1.5
2023-04-12,Vadakovai,2.8
2023-04-12,Ganapathy,1.1
2023-04-12,Kalapatti,0.5
2023-04-12,Kovaipudur,3.9
2023-04-12,Selvapuram,7.0
2023-04-12,Kurichi,0.6
2023-04-12,Vadavalli,7.6
2023-04-13,Gandhipuram,0.5
2023-04-13,RS Puram,4.0
2023-04-13,Saibaba Colony,9.6
2023-04-13,Peelamedu,0.5
2023-04-13,Singanallur,1.7
2023-04-13,Saravanampatti,1.2
2023-04-13,Race Course,1.5
2023-04-13,Ukkadam,4.2
2023-04-13,Town Hall,3.2
2023-04-13,Kuniyamuthur,10.4
2023-04-13,Sundarapuram,0.6
2023-04-13,Podanur,2.4
2023-04-13,Thudiyalur,1.8
2023-04-13,Vadakovai,7.5
2023-04-13,Ganapathy,0.0
2023-04-13,Kalapatti,13.6
2023-04-13,Kovaipudur,2.0
2023-04-13,Selvapuram,2.9
2023-04-13,Kurichi,1.3
2023-04-13,Vadavalli,5.7
2023-04-14,Gandhipuram,2.5
2023-04-14,RS Puram,3.3
2023-04-14,Saibaba Colony,3.1
2023-04-14,Peelamedu,1.4
2023-04-14,Singanallur,0.2
2023-04-14,Saravanampatti,4.9
2023-04-14,Race Course,1.0
2023-04-14,Ukkadam,5.7
2023-04-14,Town Hall,2.8
2023-04-14,Kuniyamuthur,1.3
2023-04-14,Sundarapuram,2.7
2023-04-14,Podanur,3.1
2023-04-14,Thudiyalur,3.7
2023-04-14,Vadakovai,5.2
2023-04-14,Ganapathy,0.5
2023-04-14,Kalapatti,8.7
2023-04-14,Kovaipudur,1.6
2023-04-14,Selvapuram,5.9
2023-04-14,Kurichi,0.7
2023-04-14,Vadavalli,0.1
2023-04-15,Gandhipuram,2.6
2023-04-15,RS Puram,1.2
2023-04-15,Saibaba Colony,12.5
2023-04-15,Peelamedu,0.3
2023-04-15,Singanallur,0.1
2023-04-15,Saravanampatti,0.1
2023-04-15,Race Course,0.7
2023-04-15,Ukkadam,2.6
2023-04-15,Town Hall,2.1
2023-04-15,Kuniyamuthur,1.3
2023-04-15,Sundarapuram,0.3
2023-04-15,Podanur,0.8
2023-04-15,Thudiyalur,0.6
2023-04-15,Vadakovai,4.1
2023-04-15,Ganapathy,4.5
2023-04-15,Kalapatti,4.5
2023-04-15,Kovaipudur,10.4
2023-04-15,Selvapuram,6.5
2023-04-15,Kurichi,2.1
2023-04-15,Vadavalli,1.6
2023-04-16,Gandhipuram,7.4
2023-04-16,RS Puram,2.8
2023-04-16,Saibaba Colony,1.0
2023-04-16,Peelamedu,2.5
2023-04-16,Singanallur,14.5
2023-04-16,Saravanampatti,5.7
2023-04-16,Race Course,1.0
2023-04-16,Ukkadam,9.2
2023-04-16,Town Hall,12.0
2023-04-16,Kuniyamuthur,0.8
2023-04-16,Sundarapuram,6.8
2023-04-16,Podanur,6.4
2023-04-16,Thudiyalur,0.1
2023-04-16,Vadakovai,3.3
2023-04-16,Ganapathy,1.1
2023-04-16,Kalapatti,3.4
2023-04-16,Kovaipudur,7.3
2023-04-16,Selvapuram,2.1
2023-04-16,Kurichi,1.6
2023-04-16,Vadavalli,7.6
2023-04-17,Gandhipuram,11.0
2023-04-17,RS Puram,0.2
2023-04-17,Saibaba Colony,7.7
2023-04-17,Peelamedu,0.3
2023-04-17,Singanallur,1.2
2023-04-17,Saravanampatti,4.3
2023-04-17,Race Course,4.5
2023-04-17,Ukkadam,3.9
2023-04-17,Town Hall,0.1
2023-04-17,Kuniyamuthur,0.4
2023-04-17,Sundarapuram,8.3
2023-04-17,Podanur,0.3
2023-04-17,Thudiyalur,0.2
2023-04-17,Vadakovai,5.4
2023-04-17,Ganapathy,3.1
2023-04-17,Kalapatti,1.3
2023-04-17,Kovaipudur,0.5
2023-04-17,Selvapuram,6.5
2023-04-17,Kurichi,13.4
2023-04-17,Vadavalli,0.2
2023-04-18,Gandhipuram,2.4
2023-04-18,RS Puram,0.9
2023-04-18,Saibaba Colony,5.4
2023-04-18,Peelamedu,1.3
2023-04-18,Singanallur,3.8
2023-04-18,Saravanampatti,2.3
2023-04-18,Race Course,2.3
2023-04-18,Ukkadam,5.9
2023-04-18,Town Hall,1.9
2023-04-18,Kuniyamuthur,5.6
2023-04-18,Sundarapuram,1.4
2023-04-18,Podanur,0.6
2023-04-18,Thudiyalur,1.8
2023-04-18,Vadakovai,2.1
2023-04-18,Ganapathy,2.0
2023-04-18,Kalapatti,5.0
2023-04-18,Kovaipudur,2.5
2023-04-18,Selvapuram,6.6
2023-04-18,Kurichi,2.2
2023-04-18,Vadavalli,0.8
2023-04-19,Gandhipuram,0.4
2023-04-19,RS Puram,6.1
2023-04-19,Saibaba Colony,0.2
2023-04-19,Peelamedu,0.4
2023-04-19,Singanallur,0.2
2023-04-19,Saravanampatti,1.7
2023-04-19,Race Course,2.3
2023-04-19,Ukkadam,0.1
2023-04-19,Town Hall,2.2
2023-04-19,Kuniyamuthur,1.5
2023-04-19,Sundarapuram,4.5
2023-04-19,Podanur,5.3
2023-04-19,Thudiyalur,3.5
2023-04-19,Vadakovai,1.9
2023-04-19,Ganapathy,0.7
2023-04-19,Kalapatti,5.6
2023-04-19,Kovaipudur,1.3
2023-04-19,Selvapuram,1.3
2023-04-19,Kurichi,7.4
2023-04-19,Vadavalli,11.1
2023-04-20,Gandhipuram,6.9
2023-04-20,RS Puram,19.0
2023-04-20,Saibaba Colony,6.1
2023-04-20,Peelamedu,3.7
2023-04-20,Singanallur,1.0
2023-04-20,Saravanampatti,9.2
2023-04-20,Race Course,6.3
2023-04-20,Ukkadam,0.8
2023-04-20,Town Hall,2.0
2023-04-20,Kuniyamuthur,0.2
2023-04-20,Sundarapuram,9.2
2023-04-20,Podanur,2.6
2023-04-20,Thudiyalur,0.8
2023-04-20,Vadakovai,1.0
2023-04-20,Ganapathy,11.8
2023-04-20,Kalapatti,2.9
2023-04-20,Kovaipudur,1.6
2023-04-20,Selvapuram,2.1
2023-04-20,Kurichi,0.3
2023-04-20,Vadavalli,0.2
2023-04-21,Gandhipuram,2.7
2023-04-21,RS Puram,2.2
2023-04-21,Saibaba Colony,1.3
2023-04-21,Peelamedu,2.5
2023-04-21,Singanallur,0.2
2023-04-21,Saravanampatti,8.6
